AppID,Nombre,Tipo,Descripcion,Desarrollador,Editor,FechaSalida,Genero,Categoria,Lenguajes,Gratis,EdadRequerida,Moneda,PrecioInicial,Plataforma
1873940,I've Seen Everything - Cars,dlc,This DLC contains additional questions for the &quot;Cars&quot; category.,NLB project,NLB project,"9 May, 2022",Strategy,Co-op,English,No,0,USD,1.99,mac
1873942,I've Seen Everything - Cold Steel,dlc,This DLC contains additional questions for the &quot;Cold Steel&quot; category.,NLB project,NLB project,"28 Jan, 2022",Strategy,Single-player,English,No,0,USD,0.99,mac
1873944,I've Seen Everything - Flowers,dlc,This DLC contains additional questions for the &quot;Flowers&quot; category.,NLB project,NLB project,"28 Jan, 2022",RPG,Local Multi-Player,English,No,0,USD,1.99,windows
1873941,I've Seen Everything - Cats,dlc,This DLC contains additional questions for the &quot;Cats&quot; category.,NLB project,NLB project,"28 Jan, 2022",Casual,Multi-player,English,No,0,USD,0.99,linux
1873943,I've Seen Everything - Dogs,dlc,This DLC contains additional questions for the &quot;Dogs&quot; category.,NLB project,NLB project,"28 Jan, 2022",Action,Single-player,English,No,0,USD,0.99,windows
1873946,I've Seen Everything - Ships and More,dlc,This DLC contains additional questions for the &quot;Ships and more&quot; category.,NLB project,NLB project,"28 Jan, 2022",RPG,Co-op,English,No,0,USD,0.99,linux
1873945,I've Seen Everything - Hats,dlc,This DLC contains additional questions for the &quot;Hats&quot; category.,NLB project,NLB project,"28 Jan, 2022",Strategy,Single-player,English,No,0,USD,0.99,linux
1873947,I've Seen Everything - Shoes,dlc,This DLC contains additional questions for the &quot;Shoes&quot; category.,NLB project,NLB project,"28 Jan, 2022",Strategy,Co-op,English,No,0,USD,0.99,mac
1873948,I've Seen Everything - Tools,dlc,This DLC contains additional questions for the &quot;Tools&quot; category.,NLB project,NLB project,"28 Jan, 2022",RPG,Online Multi-Player,English,No,0,USD,0.99,linux
1873950,浊之铃 Demo,demo,《浊之铃》讲述的是不小心解开了奇怪封印、而来到了异世界的少女「秋槿纱」的冒险故事。是一部以幻想东方风格为背景的视觉小说。 在本次公布的demo中您将可以体验到本故事的序章部分，时长约2小时左右。,茯苓包子铺,Eternal Dream,"19 Jan, 2022",Strategy,Single-player,English,Si,0,,0.00,windows
1873980,Grimoire Groves Demo,demo,,Stardust,Stardust,"11 Feb, 2022",RPG,Co-op,English,Si,0,,0.00,mac
1873960,Dungeon Crawler,game,"Dungeon Crawler is a round-based, third-person, rogue-like, fantasy-style, atmospheric indie game. On your journey through a set of caves and rooms you will slay monsters, loot equipment and gain XP to level up and access perks that help you grow and sustain.",Jinxi,Jinxi,"25 Feb, 2022",Casual,Local Multi-Player,English,No,0,USD,5.99,linux
1874020,Just a SHMUP? Demo,demo,"&quot;Just a SHMUP ?&quot; – A special spaciale adventure! A side-scrolling shoot'em up, original, with beautiful 3D graphics, intense and a little wacky. A little preview of the game with the demo.",ChokdeeGame (Sébastien),ChokdeeGame,"17 Jan, 2022",Strategy,Online Multi-Player,English,Si,0,,0.00,mac
1874030,the wassie games Playtest,game,,,,"16 Mar, 2022",Action,Co-op,English,No,0,,,linux
1874010,Robert: Space Stories and Battles,game,Space shootouts and fascinating stories.,Dnovel,Dnovel,"8 Mar, 2022",Action,Multi-player,English,No,0,USD,1.99,linux
1874040,FPS Seduce - Hentai - Invincible Mode DLC,dlc,"A very special mode for the adventurers who just wanna see ;) Play an invincible mode, you don't have to worry about losing here. Play with one hand if you so desire ♥",Elegant Girl Games,Elegant Girl Games,"13 Jan, 2022",Action,Multi-player,English,No,0,USD,9.99,mac
1874060,Blobbs: Remastered,game,"The Blobbs are Back! Rebuilt from the ground up in a brand new engine with fully remastered graphics. Ping, pop, zap and explode your way through 50+ levels featuring 16 different types of blobbs (including 4 new ones!) in this colourful and quirky real time puzzle game.",Andrew Nutter666 Jaggar,Andrew Nutter666 Jaggar,"11 Jul, 2022",RPG,Single-player,English,Si,0,,0.00,windows
1874070,Blobbs: Elemental Mayhem,dlc,"Challenge yourself with another 50 brand new levels showcasing the new Blaze, Frosty and Shocker elemental blobbs and face off against the &quot;Elemental Masters&quot; bosses in this mayhem filled level pack.",Andrew Nutter666 Jaggar,Andrew Nutter666 Jaggar,"11 Jul, 2022",Adventure,Co-op,English,No,0,USD,0.99,windows
1874071,Blobbs: Mad Science,dlc,Enter the labratory of the brilliant but entirely mad Dr Otto von Blobbstein and assist his wacky research across 50 brand new levels in this totally mad level pack.,Andrew Nutter666 Jaggar,Andrew Nutter666 Jaggar,"11 Jul, 2022",Action,Single-player,English,No,0,USD,0.99,linux
1874080,ファントムゾーン・タロン・フィクションズ　phantom Zone Talon Fictions,game,The near future is just a few toes away. Journalist Iselda Aronica A man is asked to conduct an investigation in a certain town. The name of the town is Angelovale. The name of the town is Angelovale. It was a town where people still existed.,"ファントムゾーン観測室, ケイエル",ケイエル,"10 Aug, 2022",Action,Single-player,English,No,0,USD,12.99,mac
1873420,Jigsaw Novel - Public Toilet Sex,game,Jane decides to dress in a provocative way and look for casual sex in a public toilet.,DIG Publishing,DIG Publishing,"20 Jan, 2022",Action,Multi-player,English,No,0,USD,1.99,linux
1873430,Horny Sakura,game,"Horny Sakura is a puzzle game, the ultimate goal of which is to swap the blocks to collect the image. But remember, the purpose of this game is to let you relax and enjoy the process.",Horny69Team,Horny69Team,"16 Feb, 2022",Adventure,Single-player,English,No,0,USD,1.99,mac
1873460,V-Skin 2D Offical Stage Pack,dlc,,"Q.B.Q.F MULTIMEDIA CO.,LTD.","Q.B.Q.F MULTIMEDIA CO.,LTD.","28 Feb, 2022",Action,Local Multi-Player,English,No,0,USD,9.99,linux
1873440,I Am Two People,game,"This is a story about myself and myself. &quot;I&quot; has two bodies and lives two kinds of lives: self-discipline &quot;I&quot; is responsible for learning, and freedom &quot;I&quot; is responsible for entertainment. Two &quot;I&quot; in high school were assigned to the same class. I play two different characters...",无名小厂,无名小厂,"30 Sep, 2022",Adventure,Single-player,English,No,0,USD,5.99,linux
1873470,V-Skin redpillgo support Pack,dlc,,"Q.B.Q.F MULTIMEDIA CO.,LTD.","Q.B.Q.F MULTIMEDIA CO.,LTD.","26 Dec, 2022",Adventure,Local Multi-Player,English,No,0,USD,14.99,linux
1873450,NPUnrealSample,game,"NPUnrealSample Features 1. WebBrowser - It provides common WebBrowser features like chrome and firefox. Move pages, watch videos, download files. 2. Account Menu - Provide account functions such as login, logout, user information inquiry, current platform inquiry, UUID inquiry, etc.",ILDev,ILDev,Coming soon,Indie,Co-op,English,Si,0,Coming soon,0.00,linux
1873500,Trainz 2022 DLC - New York Central 10a 2-8-2,dlc,"New York Centrals H10a were built from the early 1900s to as late as the mid 1940s in Canada, although the vast majority came into service prior to 1930.",N3V Games,N3V Games,"30 May, 2022",Adventure,Co-op,English,No,0,USD,14.99,mac
1873501,Trainz 2022 DLC - Chesapeake & Ohio K2 2-8-2,dlc,"The Class K2 had 63 diameter drivers, 28 x 30 cylinders, had a 200 psi boiler pressure and exerted 63,467 pounds. The Class K-2 firebox was 287 square feet. The evaporative heating surface was 4,160 square feet and with the superheater the combined heating surface was 5,333 square feet.",N3V Games,N3V Games,"30 May, 2022",Strategy,Online Multi-Player,English,No,0,USD,14.99,linux
1873502,Trainz 2022 DLC - RZD-UZ-RIC Wagons Praha,dlc,The RIC and UZ passenger wagons are made in compliance with the highest quality standards and precision.,N3V Games,N3V Games,"30 May, 2022",Action,Co-op,English,No,0,USD,16.99,windows
1873504,Trainz 2022 DLC - ZecRail V499 Blue & Gold and Christmas 2019,dlc,ZecRail V499 Baldwin Compound - Blue and Gold and Christmas 2019,ZecRail,N3V Games,"30 May, 2022",RPG,Co-op,English,No,0,USD,11.99,mac
1873503,Trainz 2022 DLC - Victorian Railways V499 - Baldwin Built,dlc,Victorian Railways V499 2-8-0 Baldwin Compound in Baldwin Green and Canadian Red.,N3V Games,,"30 May, 2022",Casual,Co-op,English,No,0,USD,19.99,windows
1873505,Trainz 2022 DLC - The Broadway Limited,dlc,"3DZUG is taking you back to the golden ages of the American railroads and brings you one of the most famous US trains, Pennsylvania Railroad’s “Broadway Limited”.",N3V Games,N3V Games,"30 May, 2022",Strategy,Multi-player,English,No,0,USD,12.99,mac
1873508,Trainz 2022 DLC - Route: Beavermouth to Ottertail,dlc,This route extends the beautiful landscapes of the Rocky Mountains by expanding the original Canadian Rocky Mountains - Columbia River Basin route.,N3V Games,N3V Games,"30 May, 2022",Action,Local Multi-Player,English,No,0,USD,39.99,windows
1873507,Trainz 2022 DLC - Canadian Rocky Mountains Ottertail to Castle Jct,dlc,"Drive the picturesque Ottertail to Castle Junction section of the Canadian Rocky Mountains railway, travelling through the famouse U spiral tunnels!",N3V Games,N3V Games,"30 May, 2022",Action,Single-player,English,No,0,USD,39.99,windows
1873506,Trainz 2022 DLC - Canadian Rocky Mountains Viktor Lake to Ross Peak and Glacier,dlc,"Drive through the Canadian Rocky Mountains between Viktor Lake, through the famous CPR McDonald and Connaught tunnels, to Ross Peak and Glacier.",N3V Games,N3V Games,"30 May, 2022",Indie,Online Multi-Player,English,No,0,USD,39.99,mac
1873509,Trainz 2022 DLC - CP SD40-2 #5865-5879 Modern Block Letters,dlc,"Drive the CP GMD SD40-2 locomotive, numbers 5865-5879, built in 1984 for CP Rail. Featuring many exact details found on the real locomotives, including CP specific cooling pipe, Locotrol antenna array, open bearung EMD HTC trucks, and more!",N3V Games,N3V Games,"30 May, 2022",Adventure,Multi-player,English,No,0,USD,13.99,mac
1873510,Aztlan Uncovered: Prologue,game,Explore an archeological site long lost to the ages. Use your time-reversing equipment to reveal the past and discover the secrets amidst the frozen wasteland.,Slappy Inc.,Slappy Inc.,"28 Jul, 2022",Adventure,Local Multi-Player,English,Si,0,,0.00,linux
1873520,Tree of Savior Community Media Kit 2,dlc,"Tree of Savior's Graphical Assets for everyone, under non-commercial use. Try use images on your Blog or video or else!","IMCGAMES Co.,Ltd.",,Coming soon,Strategy,Local Multi-Player,English,Si,0,Coming soon,0.00,windows
1873540,World Empire 2027,game,Lead your empire in turn based strategy war game. Select your country and start to play.,iGindisGames,iGindisGames,"23 Mar, 2022",Action,Single-player,English,No,0,USD,14.99,mac
1873550,Trapped VR,game,Trapped VR is a VR puzzle game that focuses on how the player interacts with the game world. To win you must solve the puzzles surrounding you to figure out the secret code that unlocks the container doors.,James Steendyk,James Steendyk,"8 Feb, 2022",Action,Local Multi-Player,English,Si,0,,0.00,windows
1873570,Everblade,game,"Avenge a crumbling world in this varied platformer. Jump, fight, climb, and fly through worlds full of hazards and puzzles. Discover hidden treasures and develop new skills and devastating attacks to aid in your fight against the hordes of evil. Will you succeed and restore order to the world?",Elion Games,Elion Games,"6 May, 2022",RPG,Local Multi-Player,English,No,0,USD,9.99,linux
1873580,I am an Air Traffic Controller 4 Soundtrack,music,I am an Air Traffic Controller 4 original soundtrack.,TechnoBrain,TechnoBrain,"27 Jan, 2022",Strategy,Co-op,English,No,0,USD,11.99,linux
1873590,V-Skin 3D Offical Stage Pack,dlc,,"Q.B.Q.F MULTIMEDIA CO.,LTD.","Q.B.Q.F MULTIMEDIA CO.,LTD.","28 Feb, 2022",Indie,Co-op,English,No,0,USD,9.99,windows
1873602,Trainz 2022 DLC - Route: Tidewater Point Railroad 3.0,dlc,Tidewater Railroad is a shortline railroad running from a crude oil terminal located south by the river to an intermodal terminal in the North.,JointedRail,N3V Games,"30 May, 2022",RPG,Single-player,English,No,0,USD,39.99,linux
1873601,Trainz 2022 DLC - CP SD40-2 #5865-5879 Multimark,dlc,"Drive the CP GMD SD40-2 locomotive, numbers 5865-5879, built in 1984 for CP Rail. Featuring many exact details found on the real locomotives, including CP specific cooling pipe, Locotrol antenna array, open bearing EMD HTC trucks, and more!",RRMods,N3V Games,"30 May, 2022",Strategy,Local Multi-Player,English,No,0,USD,13.99,linux
1873600,Trainz 2022 DLC - CP SD40-2 #5865-5879 Dual Flags,dlc,"Drive the CP GMD SD40-2 locomotive, numbers 5865-5879, built in 1984 for CP Rail. Featuring many exact details found on the real locomotives, including CP specific cooling pipe, Locotrol antenna array, open bearung EMD HTC trucks, and more!",RRMods,N3V Games,"30 May, 2022",RPG,Online Multi-Player,English,No,0,USD,13.99,windows
1873603,Trainz 2022 DLC - Route: Belarusian Woodland,dlc,"The Belarusian woodlands is a beautiful landscape featuring many forests, lakes and rivers. Includes 4 sessions plus a bonus steam locomotive - CO17-1171.",N3V Games,,"30 May, 2022",Strategy,Single-player,English,No,0,USD,19.99,mac
1873604,Trainz 2022 DLC - NS SD60E - 6963 GoRail,dlc,"Norfolk Southern SD60E in the special NS GORAIL livery. Features include Brand new Custom Cab and in-cab Signals, Fan Animation, Ditch Lights, and more!",JointedRail,N3V Games,"30 May, 2022",Action,Local Multi-Player,English,No,0,USD,14.99,linux
1873605,Trainz 2022 DLC - NS SD60E - Horsehead Locomotive,dlc,"Norfolk Southern SD60E in the standard NS 'Horsehead' livery. Features include Brand new Custom Cab and in-cab Signals, Fan Animation, Ditch Lights, and more!",JointedRail,N3V Games,"30 May, 2022",Strategy,Multi-player,English,No,0,USD,14.99,mac
1873607,Trainz 2022 DLC - Amtrak P42DC - Phase III,dlc,"Amtrak P42DC locomotive in Phase III livery. Feature full custom cab, automatic running numbers, animated wipers, gecko script, and more.",JointedRail,N3V Games,"30 May, 2022",Action,Online Multi-Player,English,No,0,USD,14.99,mac
1873606,Trainz 2022 DLC - Amtrak P42DC - Phase IV,dlc,"Amtrak P42DC locomotive in Phase IV livery. Feature full custom cab, automatic running numbers, animated wipers, gecko script, and more.",JointedRail,N3V Games,"30 May, 2022",Indie,Online Multi-Player,English,No,0,USD,14.99,mac
1873608,Trainz 2022 DLC - Amtrak F40PH 2 pack,dlc,"Amtrak F40PH locomotive two pack, with Phase II and Phase III liveries. Feature full custom cab, automatic running numbers, animated wipers, gecko script, and more.",JointedRail,N3V Games,"30 May, 2022",RPG,Local Multi-Player,English,No,0,USD,14.99,linux
1873609,Trainz 2022 DLC - The Innter Kohn Necktion Railroad,dlc,The Innter Kohn Necktion Railroad has both a standard gauge and narrow gauge for this superb TRS19 model railroad layout.,N3V Games,N3V Games,"30 May, 2022",Indie,Online Multi-Player,English,No,0,USD,19.99,mac
1873620,V-Skin Broadcast Unlimited Pack,dlc,,"Q.B.Q.F MULTIMEDIA CO.,LTD.","Q.B.Q.F MULTIMEDIA CO.,LTD.","31 Jan, 2022",Indie,Local Multi-Player,English,No,0,USD,99.99,linux
1873640,V-Skin Offical StageProp Pack,dlc,,"Q.B.Q.F MULTIMEDIA CO.,LTD.","Q.B.Q.F MULTIMEDIA CO.,LTD.","28 Feb, 2022",Indie,Local Multi-Player,English,No,0,USD,9.99,windows
1873630,V-Skin Offical Prop Pack,dlc,,"Q.B.Q.F MULTIMEDIA CO.,LTD.","Q.B.Q.F MULTIMEDIA CO.,LTD.","28 Feb, 2022",RPG,Multi-player,English,No,0,USD,9.99,windows
1873610,Our Battle Has Just Begun! Original Soundtrack,music,Our Battle Has Just Begun! Original Soundtrack,VRIDGE INC.,VRIDGE INC.,"2 Mar, 2022",Casual,Online Multi-Player,English,No,0,USD,4.99,windows
1873650,V-Skin Voice Expansion Pack,dlc,,"Q.B.Q.F MULTIMEDIA CO.,LTD.","Q.B.Q.F MULTIMEDIA CO.,LTD.","28 Feb, 2022",Strategy,Online Multi-Player,English,No,0,USD,49.99,linux
1873660,V-Skin Webcam Hand Expansion Pack,dlc,,"Q.B.Q.F MULTIMEDIA CO.,LTD.","Q.B.Q.F MULTIMEDIA CO.,LTD.","28 Feb, 2022",Adventure,Single-player,English,No,0,USD,99.99,windows
1873323,WP9 2022 牧場 工事期間５０％短縮,dlc,"DLC that shortens the construction and expansion period of facilities in Japan, USA, Europe, and Club by 50%.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",RPG,Local Multi-Player,English,No,0,USD,1.99,mac
1873322,WP9 2022 放牧場・育成場面積＋２,dlc,"DLC that will increase the pasture available in players' ranches and training farms in Japan, USA, Europe, and Club by 2.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Casual,Co-op,English,No,0,USD,3.99,windows
1873324,WP9 2022 毛色名鑑セット（５種）,dlc,"It is an additional content that can be used as a rare zebra, appaloosa pattern, redhead, cheetah pattern, okapi pattern for the coat color of juveniles born from the breeding mares by using it for the breeding mares that are under conception in April 1.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Strategy,Single-player,English,No,0,USD,8.99,windows
1873325,WP9 2022 絆コマンド・毎月回数＋１,dlc,Increase the number of times you can use &quot;Kizuna Command&quot; each month by 1.,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Casual,Local Multi-Player,English,No,0,USD,4.99,linux
1873326,WP9 2022 米国・欧州牧場 最速開設セット,dlc,This set allows you to open an overseas player farm in the U.S. and Europe as soon as possible after the game starts (the first week of February after the second year).,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Adventure,Co-op,English,No,0,USD,8.99,windows
1873327,WP9 2022 牡馬３冠馬 購入権セット 全３頭,dlc,"It is a set that you can purchase the three famous horses of Narita Bryan, Deep Impact, and Orvevre, who won the horse maroon triple crown race with overwhelming strength.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Indie,Multi-player,English,No,0,USD,6.99,linux
1873328,WP9 2022 世界への飛翔 購入権セット 全４頭,dlc,"It is a set that you can purchase the four famous horses of Taiki Shuttle, El Condor Pasa, Lord Kanaloa, and Maurice, that showed the strength of Japan to the world by winning overseas GI races.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Action,Online Multi-Player,English,No,0,USD,10.99,mac
1873329,WP9 2022 最強古馬 購入権セット 全２頭,dlc,"It is a set that you can purchase the two famous horses of TM Opera O, Kitasan Black, which has won a number of large races, and also became a Horse of the Year.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Casual,Single-player,English,No,0,USD,4.99,mac
1873330,WP9 2022 歴史的名牝 購入権セット 全６頭,dlc,"It is a set that you can purchase the six famous female horses of Air Groove, Vodka, Daiwa Scarlet, Buena Vista, Gentildonna, and Almond Eye that have crossed over with male horses.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",RPG,Co-op,English,No,0,USD,15.99,linux
1873331,WP9 2022 究極の大器 購入権セット 全３頭,dlc,"It is a set that you can purchase the three famous horses of Agnes Takion, Kurofune, and King Kamehameha who sadly retired at 3 years old by injuries and then played a large role as stallion.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Strategy,Online Multi-Player,English,No,0,USD,6.99,windows
1873333,WP9 2022 スーパーカーと70年代個性派ホースたち 購入権セット 全４頭,dlc,"It is a set where you can get four great horses that will be given away for free: the supercar Marzenski, who ran with overwhelming strength; the dark horse Elimo George, who was called &quot;Capricious George&quot;; Teitanya, who won two championships in the mare line of the same generation as TTG; and Fujino Percia, who was known for hi","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Strategy,Single-player,English,No,0,USD,9.99,windows
1873332,WP9 2022 至高の３強 TTG 購入権セット 全３頭,dlc,"It is a set where you can get three great horses called TTG for free: the Heavenly Horse, Tousho Boy, the Meteoric Nobleman, Ten Point, and the Green Assassin, Green Grass.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Adventure,Multi-player,English,No,0,USD,8.99,linux
1873335,WP9 2022 ミスターシービーと皇帝ルドルフ 購入権セット 全２頭,dlc,"Winners of the Triple Crown 2 years in a row. A free set that includes Mr. CB and Emperor Symboli Rudolf, 2 famous horses known as &quot;dragons that rose from a stagnant pool&quot;.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Adventure,Single-player,English,No,0,USD,5.99,linux
1873334,WP9 2022 狂気の逃げ馬と快速少女 購入権セット 全２頭,dlc,"It is a set where you can get a free set of two famous horses that won two championships in 1975: the crazy runaway horse, Cabrayao, who ran away from the Derby at an amazingly high pace, and the vivacious girl, Tesco Gaby, who tore off the Oka-sho by a historic margin.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","13 Apr, 2022",Indie,Online Multi-Player,English,No,0,USD,5.99,linux
1052860,Punch Planet - Costume - Cid - Commando,dlc,CID COMMANDO COSTUME -Costume for Cid in Punch Planet (Includes 10 colors),Sector-K Games,Sector-K Games,"12 Apr, 2019",Adventure,Local Multi-Player,English,Si,0,,0.00,linux
1052000,Star Fighters - Proof of Concept PROTOTYPE Demo,demo,"Star Fighters is a fully cross-platform shooter RPG where you can hunt down other players' spaceships or AI bots, either by yourself or as a team with your friends. This is your bare-bones test/prototype build! WARNING: TEST ASSETS ONLY!! XD ;D",Orakga,Orakga,"19 Mar, 2019",Adventure,Online Multi-Player,English,Si,0,,0.00,mac
1052090,Easy hentai puzzle,game,This is a logical game in which the goal of the game is to rearrange the tiles to get the final picture. The pictures that need to be collected depict beautiful girls,Laush Dmitriy Sergeevich,Laush Studio,"31 Jul, 2019",Casual,Single-player,English,No,0,USD,2.99,mac
1052070,Burning Daylight,game,"Waking up naked in a slaughterhouse, you must escape and travel through a dystopian world to uncover the truth of your origins. Burning Daylight is a sci-fi adventure game, set in a dystopian future with light puzzle elements and environmental storytelling.",Burning Daylight Team,Burning Daylight Team,"19 Apr, 2019",Action,Local Multi-Player,English,Si,0,,0.00,windows
1052040,Selatria,game,"Dragged into a re-awakened war, it is up to Mage, Melanie, and friends to take arms and summon up their strength to prevail against the assault on their home from an unruly usurper with a multigenerational grudge. Selatria is a turn-based RPG inspired by the 90’s classics.",Whim Independent Studios,Whim Independent Studios,"21 Aug, 2024",Casual,Multi-player,English,No,0,USD,14.99,windows
1052010,Heidentum,game,Heidentum is a multiplayer strategy game where you choose your Paganism and fight for it until your enemies are defeated.,Kirchesch,Kirchesch,"11 Apr, 2019",Strategy,Multi-player,English,Si,0,,0.00,windows
1052080,Resistance is Fruitile,game,Resistance is Fruitile is a challenging retro twin stick shooter with co-op play that's jam-packed with sinister fruit monsters and plenty of firepower to take them on!,PhasePixel,PhasePixel,"31 Jul, 2019",Indie,Local Multi-Player,English,No,0,USD,4.99,mac
1052850,Perplexity: Suburban Home,game,"Perplexity: Suburban Home is a VR game designed for the HTC Vive. Solve puzzles and find items to use in those puzzles, or just make your own fun trashing a virtual home.",Trash Dragon Games,Trash Dragon Games,"11 Apr, 2019",RPG,Single-player,English,No,0,USD,4.99,mac
1052030,Star Impact,game,"Star Impact screams with nostalgic gaming fun! Classic Vibes √ Challenging Platforming Indie Gameplay √ 80s Synth Soundtrack √ Play as Interstellar Pilot Stella Striker. Similar to great classics like Mario, Sonic, and Super Donkey Kong.",Me Games,Me Games,"13 May, 2019",Indie,Online Multi-Player,English,No,0,USD,4.99,windows
1052120,Alternator: Tactical Stealth Operations,game,"An action based tactical stealth game set in a high-tech era where computation, speed, &amp; size of storage is no longer the limitation. The world is mechanical to quantum.",Square Dynamics Ltd.,Square Dynamics Ltd.,Coming soon,Strategy,Online Multi-Player,English,No,0,Coming soon,Coming soon,linux
1052140,Function World Gym,game,"Function World Gym is the future of gamified fitness! Race up the leaderboard during each Open Season. Stream your favorite content (ex: YouTube, Spotify) in-game with you WHILE you exercise.",Immersive Innovations,Immersive Innovations,"23 Jun, 2020",Adventure,Single-player,English,Si,0,,0.00,linux
1052100,Heart of Smoke,game,Heart of Smoke is a platformer game with 90's feel. Players must clear the levels using two characters: the smoke wizard Eneen can fly by creating a bird and attack with bats. The ninja girl Rae is faster and can attack with her katana.,IndigoWare,"IndigoWare, Huiyin Studio, Ezero Studios","23 Mar, 2020",Strategy,Online Multi-Player,English,No,0,USD,2.99,windows
1052270,Simon the Sorcerer 2 - Legacy Edition (Russian),dlc,"The Legacy Edition of &quot;Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe&quot;, using latest ScummVM software to run on modern platforms (Windows, macOS and Linux).","MojoTouch, Adventure Soft",,"21 Mar, 2019",RPG,Co-op,English,Si,0,,0.00,windows
1052272,Simon the Sorcerer 2 - Legacy Edition (Italian),dlc,"The Legacy Edition of &quot;Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe&quot;, using latest ScummVM software to run on modern platforms (Windows, macOS and Linux).","MojoTouch, Adventure Soft",,"21 Mar, 2019",RPG,Co-op,English,Si,0,,0.00,windows
1052150,WoozyHero 乌贼英雄-欢乐联机版,game,"God of Power took half power from humans. To claim the power is to complete the challenges of Courage Arena, you will begin unprecedented battles against the provocative gods. The unique physical “Soft Kills” and a myriad of random and puzzle elements, all will bring you a brand-new gaming experience.",PhyzixMind,PhyzixMind,"7 Sep, 2019",Action,Single-player,English,No,0,USD,3.99,windows
1052271,Simon the Sorcerer 2 - Legacy Edition (Czech),dlc,"The Legacy Edition of &quot;Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe&quot;, using latest ScummVM software to run on modern platforms (Windows, macOS and Linux).","MojoTouch, Adventure Soft",,"21 Mar, 2019",Indie,Single-player,English,Si,0,,0.00,linux
1052273,Simon the Sorcerer 2 - Legacy Edition (Polish),dlc,"The Legacy Edition of &quot;Simon the Sorcerer II: The Lion, the Wizard and the Wardrobe&quot;, using latest ScummVM software to run on modern platforms (Windows, macOS and Linux).","MojoTouch, Adventure Soft",,"21 Mar, 2019",Adventure,Co-op,English,Si,0,,0.00,windows
1052210,Barney's Dream Cruise,game,A Retro Pixel Art Point and Click Adventure Game,Rikard Swahn,Gubbi Games,"3 Aug, 2019",Indie,Online Multi-Player,English,No,0,USD,2.99,windows
